"","julian","moths","var","traps","DDs","trap_group"
"1951",182,0.0153846153846154,0.0153846153846154,65,894.623543978584,52
"1952",183,0,0,8,915.872543978584,52
"1953",184,0,0,47,937.814934711536,52
"1954",185,0,0,6,962.869678226437,52
"1955",186,0,0,25,989.320915071932,52
"1956",190,0,0,74,1089.3401252108,52
"1957",191,0.024390243902439,0.024390243902439,41,1114.72610105578,52
"1958",192,0,0,11,1141.16702195244,52
"1959",193,0,0,17,1168.69972852153,52
"1960",194,0,0,9,1196.3156147478,52
"1961",197,0,0,80,1281.55164030875,52
"1962",198,0,0,42,1306.32599745336,52
"1963",199,0,NA,1,1324.26299745336,52
"1964",200,0,0,28,1342.09199745336,52
"1965",204,0,0,74,1422.58081282144,52
"1966",205,0.0192307692307692,0.0192307692307692,52,1445.70181282144,52
"1967",206,0,0,10,1467.03950832465,52
"1968",207,0,0,16,1490.8317455108,52
"1969",211,0,0,71,1589.32710044932,52
"1970",212,0,0,47,1610.38710044932,52
"1971",213,0,0,9,1632.41676132752,52
"1972",214,0,0,26,1655.97068000545,52
"1973",219,0,0,75,1767.83897381333,52
"1974",220,0,0,49,1788.34997381333,52
"1975",221,0,0,26,1805.54897381333,52
"1976",225,0,0,79,1866.07748992176,52
"1977",226,0,0,47,1885.79512647063,52
"1978",227,0,0,6,1907.83626501273,52
"1979",228,0,0,21,1931.21128971899,52
"1980",232,0,0,71,1987.551289719,52
"1981",233,0,0,43,2003.823289719,52
"1982",234,0,0,10,2021.166289719,52
"1983",235,0,0,25,2040.30928971899,52
"1984",239,0,0,56,2107.96611872282,52
"1985",240,0,0,47,2121.21973424349,52
"1986",241,0,0,23,2139.78456714898,52
"1987",242,0,NA,1,2160.96210982925,52
"1988",243,0,0,26,2179.46610982925,52
"1989",122,0,0,12,89.373067328994,53
"1990",126,0,0,5,121.841509548736,53
"1991",127,0,0,21,130.916199136732,53
"1992",128,0,0,20,138.325536715584,53
"1993",129,0,0,54,140.947247849123,53
"1994",130,0,0,30,146.858400631124,53
"1995",133,0,0,74,162.736247458612,53
"1996",134,0,0,30,165.896351813272,53
"1997",135,0,0,23,175.593664428656,53
"1998",136,0,0,26,190.813972104827,53
"1999",140,0,0,66,268.935144491772,53
"2000",141,0,0,28,278.421144491772,53
"2001",142,0,0,39,283.843820156826,53
"2002",143,0,0,21,294.778820156826,53
"2003",147,0,0,65,342.443928393458,53
"2004",148,0,0,40,355.86637392232,53
"2005",150,0.0416666666666667,0.0407801418439716,48,389.532013701831,53
"2006",154,0,0,66,439.634336062708,53
"2007",155,0,0,39,446.244949197214,53
"2008",156,0,0,12,454.67412329219,53
"2009",157,0,0,37,460.43412329219,53
"2010",161,0,0,74,490.079494639711,53
"2011",163,0,0,53,502.337009216371,53
"2012",164,0,0,26,516.325427916165,53
"2013",168,0,0,66,573.711700865162,53
"2014",169,0,0,39,589.425700865162,53
"2015",170,0,0,37,599.849916060381,53
"2016",171,0.166666666666667,0.333333333333333,12,611.630960532226,53
"2017",175,0,0,69,675.746960532226,53
"2018",176,0,0,36,690.251286828217,53
"2019",177,0,0,40,705.245286828217,53
"2020",178,0,0,9,721.364286828217,53
"2021",182,0,0,76,818.292358107419,53
"2022",183,0,0,29,846.862632157781,53
"2023",184,0,0,49,872.258545320837,53
"2024",189,0,0,73,978.770120962976,53
"2025",190,0,0,32,1000.6802573486,53
"2026",191,0,0,44,1024.55280029292,53
"2027",193,0,0,5,1054.07690961952,53
"2028",196,0,0,73,1120.31577713494,53
"2029",197,0,0,31,1141.55915481041,53
"2030",198,0,0,49,1163.48366501224,53
"2031",203,0,0,76,1275.86204493341,53
"2032",204,0,0,29,1301.53250617271,53
"2033",205,0,0,37,1317.79550617271,53
"2034",206,0,0,12,1336.99250617271,53
"2035",210,0,0,74,1425.04259421996,53
"2036",211,0,0,31,1441.81859421996,53
"2037",212,0,0,49,1457.87459421996,53
"2038",217,0,0,76,1544.5726401214,53
"2039",218,0,0,29,1567.33962128556,53
"2040",219,0,0,49,1592.01268608168,53
"2041",224,0,0,76,1692.55900904409,53
"2042",225,0.0344827586206897,0.0344827586206897,29,1711.08100904409,53
"2043",226,0,0,48,1735.36107117839,53
"2044",231,0,0,73,1869.38787095418,53
"2045",232,0,0,31,1884.98487095418,53
"2046",233,0,0,28,1902.08487095418,53
"2047",234,0,0,21,1913.77587095418,53
"2048",239,0,0,15,1986.09461355282,53
"2049",240,0,0,23,1998.20861355282,53
"2050",117,0,0,41,101.92867931279,54
"2051",118,0,0,108,103.45106534913,54
"2052",119,0,0,38,105.290288491973,54
"2053",120,0,0,114,110.188551377654,54
"2054",121,0,0,30,116.359684504503,54
"2055",124,0,0,112,134.293522709968,54
"2056",125,0,0,24,140.135215573498,54
"2057",126,0,0,16,142.165003432812,54
"2058",127,0,0,91,145.342915529543,54
"2059",128,0,0,57,150.896743531267,54
"2060",131,0,0,88,172.41695366393,54
"2061",132,0,0,63,176.07963219456,54
"2062",134,0,0,74,182.045611922716,54
"2063",135,0,0,74,189.118921119411,54
"2064",139,0,0,82,235.489625169728,54
"2065",140,0.0289855072463768,0.0285592497868713,69,241.754372073554,54
"2066",141,0,0,97,249.737201874034,54
"2067",142,0,0,52,261.831053098507,54
"2068",145,0,0,89,309.73716959225,54
"2069",146,0.0476190476190476,0.0783410138248848,63,322.85016959225,54
"2070",148,0.0101010101010101,0.0101010101010101,99,349.874710633072,54
"2071",149,0,0,52,369.572371354418,54
"2072",152,0.0210526315789474,0.0208286674132139,95,431.159371354418,54
"2073",153,0.103448275862069,0.304900181488203,58,450.752371354418,54
"2074",155,0.0105263157894737,0.0105263157894737,95,489.316111157701,54
"2075",156,0,0,55,511.179023021221,54
"2076",159,0.0227272727272727,0.0454545454545455,88,556.800023021221,54
"2077",160,0.0476190476190476,0.0783410138248848,63,570.921023021221,54
"2078",162,0.010752688172043,0.010752688172043,93,605.789421405488,54
"2079",163,0.142857142857143,1.14285714285714,56,625.733421405488,54
"2080",166,0.0217391304347826,0.0434782608695652,92,685.493421405488,54
"2081",167,0,0,59,705.266421405488,54
"2082",168,0,0,16,726.029421405488,54
"2083",169,0,0,90,741.914421405488,54
"2084",170,0,0,44,757.709421405488,54
"2085",173,0.010752688172043,0.010752688172043,93,788.650273657576,54
"2086",174,0,0,59,800.058395141752,54
"2087",176,0.010989010989011,0.010989010989011,91,833.718395141752,54
"2088",177,0.0169491525423729,0.0169491525423729,59,848.271395141752,54
"2089",180,0,0,80,902.13426072212,54
"2090",181,0,0,71,919.86426072212,54
"2091",183,0,0,92,956.362774047246,54
"2092",184,0.0166666666666667,0.0166666666666667,60,979.993601486459,54
"2093",187,0,0,71,1045.704040995,54
"2094",188,0,0,80,1059.051040995,54
"2095",190,0,0,92,1088.013040995,54
"2096",191,0.05,0.15,60,1107.7122134287,54
"2097",194,0.0212765957446809,0.0210478151452757,94,1174.67315345125,54
"2098",195,0,0,43,1196.58815345125,54
"2099",197,0.0425531914893617,0.105696636925189,94,1243.94108611523,54
"2100",198,0.0178571428571429,0.0178571428571429,56,1271.60665772378,54
"2101",201,0.021978021978022,0.043956043956044,91,1344.88641895522,54
"2102",202,0,0,60,1368.88022612226,54
"2103",204,0.0114942528735632,0.0114942528735632,87,1418.33009650558,54
"2104",205,0.032258064516129,0.0317292437863564,62,1441.43309650558,54
"2105",208,0,0,111,1518.19290032394,54
"2106",209,0.05,0.1,40,1546.87675529782,54
"2107",211,0,0,94,1604.4681792423,54
"2108",212,0,0,51,1631.5503802457,54
"2109",215,0,0,10,1716.07601093369,54
"2110",216,0,0,79,1743.63133164841,54
"2111",217,0,0,10,1770.61819609373,54
"2112",218,0,0,39,1797.13255444591,54
"2113",219,0,0,13,1822.84350336853,54
"2114",222,0,0,74,1883.31450336853,54
"2115",223,0,0,55,1903.43850336853,54
"2116",224,0.153846153846154,0.141025641025641,13,1920.05250336853,54
"2117",227,0,0,10,1950.54643019093,54
"2118",229,0,0,81,1983.36943019093,54
"2119",230,0,0,39,2006.74438378151,54
"2120",231,0,0,16,2032.21054893473,54
"2121",232,0,0,15,2058.22356784162,54
"2122",236,0,0,78,2136.17079010218,54
"2123",237,0,0,42,2153.99979010218,54
"2124",238,0,0,16,2171.74779010218,54
"2125",239,0,0,15,2190.07056431978,54
"2126",257,0,0,26,2498.57035983029,54
"2127",136,0,0,94,147.554398311427,55
"2128",137,0,0,40,153.289675077495,55
"2129",138,0,0,25,161.557140999421,55
"2130",139,0,0,85,172.94092224963,55
"2131",140,0,0,31,185.727633628656,55
"2132",143,0.0106382978723404,0.0106382978723404,94,211.757862449384,55
"2133",144,0.0163934426229508,0.0163934426229508,61,222.485862449384,55
"2134",146,0,0,55,232.348251998732,55
"2135",150,0.0144927536231884,0.0144927536231884,69,256.748116684685,55
"2136",151,0,0,47,261.42765413563,55
"2137",152,0,0,20,266.858560626275,55
"2138",153,0,0,12,275.912309391465,55
"2139",154,0,0,8,286.734245626615,55
"2140",157,0,0,91,330.283515245047,55
"2141",158,0.0961538461538462,0.245475113122172,52,342.055515245047,55
"2142",159,0,0,14,347.868253940129,55
"2143",160,0,0,84,359.145796922756,55
"2144",161,0.0909090909090909,0.147727272727273,33,372.051796922756,55
"2145",164,0.0568181818181818,0.0542058516196447,88,410.616796922756,55
"2146",165,0.146341463414634,0.328048780487805,41,421.434533582406,55
"2147",166,0.142857142857143,0.285714285714286,14,427.810377847443,55
"2148",167,0,0,94,433.701088497077,55
"2149",168,0.0303030303030303,0.0303030303030303,33,445.188218414506,55
"2150",171,0.0476190476190476,0.0699942627653471,84,482.205480784807,55
"2151",172,0.101694915254237,0.127410870835769,59,498.693480784807,55
"2152",173,0.0108695652173913,0.0108695652173913,92,516.135227504269,55
"2153",174,0.0645161290322581,0.129032258064516,31,531.813227504269,55
"2154",178,0,0,85,574.271791246829,55
"2155",179,0.0350877192982456,0.0344611528822055,57,592.928791246829,55
"2156",180,0.0303030303030303,0.0303030303030303,33,611.549791246829,55
"2157",181,0.0256410256410256,0.0253080253080253,78,625.418791246829,55
"2158",182,0,0,17,636.846505121845,55
"2159",185,0.043956043956044,0.0424908424908425,91,689.369250247209,55
"2160",186,0.0350877192982456,0.0344611528822055,57,708.898678924927,55
"2161",187,0,0,9,732.193402946466,55
"2162",188,0,0,82,752.839402946466,55
"2163",189,0.032258064516129,0.032258064516129,31,763.852417274241,55
"2164",192,0.130434782608696,0.209486166007905,23,810.177669430066,55
"2165",193,0,0,54,827.529669430066,55
"2166",194,0.0384615384615385,0.0377073906485671,52,845.016669430066,55
"2167",195,0.0909090909090909,0.0909090909090909,11,855.483669430066,55
"2168",196,0,0,19,871.350669430066,55
"2169",199,0.0113636363636364,0.0113636363636364,88,923.433669430066,55
"2170",200,0.0833333333333333,0.179378531073446,60,937.806669430066,55
"2171",201,0.1,0.1,10,954.474669430066,55
"2172",206,0.0133333333333333,0.0133333333333333,75,1034.83071751816,55
"2173",207,0.0384615384615385,0.0384615384615385,26,1052.04771751816,55
"2174",208,0,0,24,1070.24571751816,55
"2175",209,0,0,21,1089.32571751816,55
"2176",210,0,0,13,1110.61971751816,55
"2177",213,0,0,59,1171.17925086714,55
"2178",214,0.0238095238095238,0.0238095238095238,42,1189.40425086714,55
"2179",215,0.0384615384615385,0.0384615384615385,26,1210.42028142039,55
"2180",216,0.05,0.05,20,1233.58983249175,55
"2181",217,0,0,13,1258.20202112829,55
"2182",220,0,0,65,1327.75999840233,55
"2183",221,0,0,39,1350.58019700183,55
"2184",222,0,0,24,1373.11619700183,55
"2185",223,0,0,31,1395.04019700183,55
"2186",227,0,0,63,1474.33253758081,55
"2187",228,0,0,33,1490.31652734615,55
"2188",229,0.0384615384615385,0.0384615384615385,26,1507.47587385039,55
"2189",230,0,0,39,1523.97287385039,55
"2190",234,0,0,62,1603.20807576134,55
"2191",235,0,0,30,1625.54607576134,55
"2192",236,0,0,27,1647.69493727381,55
"2193",237,0,0,34,1673.29467532471,55
"2194",238,0,0,6,1698.61427442271,55
"2195",241,0.0158730158730159,0.0158730158730159,63,1765.44998216492,55
"2196",242,0,0,37,1784.90798216492,55
"2197",243,0,0,12,1799.56898216492,55
"2198",244,0,0,29,1809.37806828086,55
"2199",128,0,0,34,166.658830159794,56
"2200",129,0,0,13,177.56918389548,56
"2201",131,0,0,8,185.064502696431,56
"2202",135,0.027027027027027,0.027027027027027,37,230.3544149207,56
"2203",136,0,0,21,247.353326903294,56
"2204",142,0.0769230769230769,0.230769230769231,39,301.98353733756,56
"2205",143,0,0,18,310.552270042653,56
"2206",149,0.0487804878048781,0.0475609756097561,41,368.338001487784,56
"2207",150,0.111111111111111,0.104575163398693,18,378.274001487784,56
"2208",158,0,0,28,457.816479717277,56
"2209",159,0.0434782608695652,0.0434782608695652,23,459.715302173019,56
"2210",160,0,0,9,464.819723622803,56
"2211",163,0.024390243902439,0.024390243902439,41,494.726011667762,56
"2212",164,0,0,18,505.30643785733,56
"2213",166,0.0377358490566038,0.0370101596516691,53,527.834140186517,56
"2214",170,0.0769230769230769,0.153846153846154,26,578.909075849799,56
"2215",171,0,0,2,589.81679108092,56
"2216",172,0,0,23,603.008890838753,56
"2217",174,0.04,0.04,25,638.927890838753,56
"2218",177,0,0,13,670.954652231866,56
"2219",178,0.142857142857143,0.126984126984127,28,676.308927023551,56
"2220",179,0,0,18,688.094274531233,56
"2221",184,0.0571428571428571,0.0554621848739496,35,773.298514625804,56
"2222",185,0,0,23,785.241514625804,56
"2223",186,0.0178571428571429,0.0178571428571429,56,796.584010367203,56
"2224",187,0,0,23,811.474179048232,56
"2225",188,0.0526315789473684,0.0526315789473684,19,831.071322957701,56
"2226",191,0.0625,0.0604838709677419,32,907.706575508342,56
"2227",192,0,0,17,934.098966597825,56
"2228",193,0.0625,0.0625,16,960.036414474426,56
"2229",198,0,0,38,1085.77053685877,56
"2230",199,0,0,22,1109.30553685877,56
"2231",202,0,NA,1,1186.00580738127,56
"2232",205,0,0,27,1237.81880738127,56
"2233",206,0,0,21,1255.33280738127,56
"2234",207,0.0909090909090909,0.0909090909090909,11,1277.67980738127,56
"2235",212,0.0294117647058824,0.0294117647058824,34,1390.62460319588,56
"2236",213,0.0909090909090909,0.0865800865800866,22,1412.81860319588,56
"2237",214,0,0,3,1434.62174044381,56
"2238",219,0,0,37,1553.25123142788,56
"2239",220,0,0,22,1577.42515519104,56
"2240",226,0.0263157894736842,0.0263157894736842,38,1720.99513550099,56
"2241",227,0,0,21,1745.86324242731,56
"2242",233,0,0,32,1893.73239535064,56
"2243",234,0,0,23,1916.90617552268,56
"2244",235,0,0,4,1935.99517552269,56
"2245",240,0.027027027027027,0.027027027027027,37,2017.54632300596,56
"2246",241,0,0,22,2034.83532300596,56
"2247",242,0.0277777777777778,0.0277777777777778,36,2048.20390568506,56
"2248",243,0.0303030303030303,0.0303030303030303,33,2061.71588546878,56
"2249",248,0.0857142857142857,0.080672268907563,35,2131.3964766602,56
"2250",119,0,0,27,145.655555619228,57
"2251",120,0,0,17,146.698360897114,57
"2252",126,0,0,29,210.493747621124,57
"2253",127,0,0,10,228.125553486334,57
"2254",128,0,0,6,246.719841758522,57
"2255",133,0,0,30,330.044941234996,57
"2256",134,0,0,14,335.946514129531,57
"2257",135,0,NA,1,343.776452611966,57
"2258",141,0,0,17,398.364283816651,57
"2259",142,0,0,22,399.371476228464,57
"2260",143,0,0,6,403.123972446065,57
"2261",147,0,0,33,428.809093460268,57
"2262",148,0,0,11,438.295093460268,57
"2263",154,0,0,30,489.289004590429,57
"2264",155,0,0,14,504.290560630216,57
"2265",162,0,0,30,616.634812565472,57
"2266",163,0,0,14,627.49265104478,57
"2267",169,0,0,29,714.204131458422,57
"2268",173,0,0,15,749.826131458422,57
"2269",176,0,0,13,789.894131458422,57
"2270",177,0,0,18,804.402131458422,57
"2271",178,0,0,13,818.478131458422,57
"2272",182,0.1,0.0931034482758621,30,910.663565009022,57
"2273",184,0,0,15,964.791603579047,57
"2274",185,0,0,48,988.209603579047,57
"2275",186,0,0,26,1010.80860357905,57
"2276",189,0,0,30,1069.95660357905,57
"2277",190,0.142857142857143,0.131868131868132,14,1092.39582425229,57
"2278",191,0,0,3,1116.22044897203,57
"2279",192,0.111111111111111,0.104575163398693,18,1135.84044897203,57
"2280",193,0.0526315789473684,0.0526315789473684,19,1150.30344897203,57
"2281",196,0.1,0.0931034482758621,30,1202.9455601687,57
"2282",197,0.25,0.2,16,1222.53487196502,57
"2283",203,0,0,30,1368.94697816895,57
"2284",204,0.0588235294117647,0.0588235294117647,17,1395.64545440849,57
"2285",210,0,0,28,1540.85282306319,57
"2286",212,0.0526315789473684,0.0526315789473684,19,1585.30334701696,57
"2287",213,0,NA,1,1610.87234701696,57
"2288",217,0.0294117647058824,0.0294117647058824,34,1693.80812375811,57
"2289",218,0,0,14,1717.38837610104,57
"2290",224,0.03125,0.03125,32,1872.02249222308,57
"2291",225,0,0,15,1896.89163131887,57
"2292",231,0.0294117647058824,0.0294117647058824,34,2027.83618526033,57
"2293",232,0,0,14,2045.53018526033,57
"2294",238,0.032258064516129,0.032258064516129,31,2156.58507705207,57
"2295",240,0,0,17,2191.77507705207,57
"2296",246,0.0357142857142857,0.0350649350649351,56,2306.81620612503,57
"2297",248,0.166666666666667,0.269503546099291,48,2343.23920612503,57
"2298",252,0.0740740740740741,0.0712250712250712,27,2404.78120612503,57
"2299",255,0,NA,1,2464.98859150784,57
"2300",118,0,0,137,121.367307850999,58
"2301",120,0,0,27,137.400198030978,58
"2302",125,0,0,63,180.280989041175,58
"2303",126,0,0,25,185.61868093988,58
"2304",127,0,0,18,192.242242422813,58
"2305",128,0,NA,1,199.376706317427,58
"2306",130,0,0,57,208.969008498081,58
"2307",132,0.0117647058823529,0.0117647058823529,85,224.980952140972,58
"2308",133,0,0,12,236.466782204747,58
"2309",135,0,0,26,267.325637349397,58
"2310",136,0,0,12,284.110637349397,58
"2311",140,0,0,61,321.067153824023,58
"2312",141,0.024390243902439,0.024390243902439,41,336.228232737917,58
"2313",142,0.032258064516129,0.032258064516129,31,354.444232737917,58
"2314",143,0,NA,1,370.482232737917,58
"2315",147,0.0348837209302326,0.03406292749658,86,404.16687402244,58
"2316",148,0,0,31,411.104726839566,58
"2317",149,0,0,25,419.358976010307,58
"2318",150,0,0,16,428.919233307439,58
"2319",154,0,0,82,486.90144728395,58
"2320",155,0,0,58,501.521607682913,58
"2321",156,0,0,13,514.949607682913,58
"2322",157,0,0,5,527.825304386918,58
"2323",161,0.0116279069767442,0.0116279069767442,86,589.629381371439,58
"2324",162,0.0303030303030303,0.0303030303030303,33,602.395026796817,58
"2325",163,0,0,37,620.629026796817,58
"2326",165,0,NA,1,638.935026796817,58
"2327",168,0.0106382978723404,0.0106382978723404,94,667.679117638515,58
"2328",169,0,0,36,684.158117638515,58
"2329",170,0,0,25,699.935117638514,58
"2330",171,0,0,2,714.146117638515,58
"2331",176,0.00925925925925926,0.00925925925925926,108,798.601680285681,58
"2332",177,0,0,6,817.051680285681,58
"2333",178,0,0,39,832.846680285681,58
"2334",179,0,0,2,848.299680285681,58
"2335",182,0,0,85,899.630485182612,58
"2336",183,0,0,42,924.127852068074,58
"2337",184,0,0,11,950.564502147058,58
"2338",185,0,0,19,971.138502147058,58
"2339",189,0.0117647058823529,0.0117647058823529,85,1072.21993656474,58
"2340",190,0,0,44,1099.41938868789,58
"2341",191,0,0,28,1125.48731642566,58
"2342",196,0,0,82,1260.16637321078,58
"2343",197,0,0,45,1288.09394786764,58
"2344",198,0,0,29,1316.5356562447,58
"2345",199,0,NA,1,1343.66994220414,58
"2346",203,0,0,76,1429.25994220414,58
"2347",204,0.0222222222222222,0.0222222222222222,45,1448.41194220414,58
"2348",205,0,0,31,1456.67419039473,58
"2349",206,0,0,3,1471.59619039473,58
"2350",210,0.0123456790123457,0.0123456790123457,81,1566.81289443692,58
"2351",211,0,0,39,1594.47424033151,58
"2352",212,0,0,35,1621.81500905688,58
"2353",213,0,0,2,1648.13779344415,58
"2354",217,0.0114942528735632,0.0114942528735632,87,1752.62824102494,58
"2355",218,0,0,36,1779.53868862819,58
"2356",219,0,0,34,1805.03533077956,58
"2357",220,0,NA,1,1831.91913458417,58
"2358",224,0,0,79,1928.26323725786,58
"2359",225,0,0,45,1953.67023725786,58
"2360",226,0,0,33,1971.58023725786,58
"2361",227,0,NA,1,1989.45423725786,58
"2362",231,0.0119047619047619,0.0119047619047619,84,2088.81291626506,58
"2363",232,0.0256410256410256,0.0256410256410256,39,2112.27591626506,58
"2364",233,0,0,35,2128.66491626506,58
"2365",234,0,NA,1,2143.31691626506,58
"2366",238,0,0,69,2213.71153611967,58
"2367",239,0,0,53,2238.80952377659,58
"2368",240,0,0,36,2261.05752377659,58
"2369",241,0,NA,1,2274.06252377659,58
"2370",110,0,0,84,164.846382867199,59
"2371",111,0,0,37,176.205331011757,59
"2372",112,0,0,40,181.453284962368,59
"2373",117,0,0,82,200.887020798441,59
"2374",118,0,0,44,212.56479237344,59
"2375",119,0,0,35,220.077630580103,59
"2376",123,0,0,92,246.717245150435,59
"2377",124,0,0,28,256.602908034666,59
"2378",125,0,0,17,259.907293096458,59
"2379",126,0,0,27,263.589962701273,59
"2380",131,0.0169491525423729,0.0169491525423729,59,316.42051213749,59
"2381",132,0.0303030303030303,0.0303030303030303,33,322.696370408805,59
"2382",133,0,0,13,327.439684788681,59
"2383",134,0,0,12,335.447632419905,59
"2384",135,0.0465116279069767,0.0930232558139535,43,347.006360777761,59
"2385",136,0,0,3,362.792360777761,59
"2386",138,0.0303030303030303,0.0303030303030303,33,389.036360777761,59
"2387",139,0,0,17,404.823452451439,59
"2388",140,0,0,60,421.628115394272,59
"2389",141,0,0,38,439.475286870134,59
"2390",142,0,0,6,458.465286870134,59
"2391",143,0,0,10,479.462286870134,59
"2392",145,0,0,56,507.803286870134,59
"2393",146,0,0,14,520.304286870134,59
"2394",147,0,0,3,535.131527783681,59
"2395",148,0,0,43,553.248527783681,59
"2396",149,0,0,41,572.643527783681,59
"2397",150,0,0,3,592.452527783681,59
"2398",152,0.0149253731343284,0.0149253731343284,67,623.466527783681,59
"2399",153,0,0,23,631.746527783681,59
"2400",154,0,0,43,641.151527783681,59
"2401",155,0,0,24,655.668527783681,59
"2402",156,0,0,8,672.504087601783,59
"2403",159,0,0,42,743.801926035257,59
"2404",160,0.0384615384615385,0.0384615384615385,26,768.53363687685,59
"2405",161,0,0,57,793.943559584803,59
"2406",162,0.032258064516129,0.032258064516129,31,816.497471544109,59
"2407",163,0,0,8,828.665471544109,59
"2408",166,0,0,42,870.94454780376,59
"2409",167,0,0,25,890.751252985973,59
"2410",168,0,0,55,915.207233490572,59
"2411",169,0,0,26,937.239233490572,59
"2412",170,0,0,16,957.309233490572,59
"2413",173,0,0,43,1005.43223349057,59
"2414",174,0.0512820512820513,0.0499325236167341,39,1027.88723349057,59
"2415",175,0,0,44,1049.87328792635,59
"2416",176,0,0,14,1075.03375984084,59
"2417",177,0,0,16,1102.58674551903,59
"2418",178,0,0,8,1131.06507949565,59
"2419",180,0,0,43,1188.61371632809,59
"2420",181,0,0,67,1216.15429270335,59
"2421",182,0,0,48,1245.61951418849,59
"2422",183,0,0,6,1272.3070636394,59
"2423",187,0.0246913580246914,0.0243827160493827,81,1382.60053619623,59
"2424",188,0.0196078431372549,0.0196078431372549,51,1412.18956592723,59
"2425",189,0,0,32,1438.49658515451,59
"2426",194,0,0,50,1563.04777944777,59
"2427",195,0,0,30,1585.44877944777,59
"2428",196,0,0,49,1608.33577944777,59
"2429",197,0,0,34,1628.78377944777,59
"2430",201,0,0,41,1729.15648173307,59
"2431",202,0,0,24,1751.77348173307,59
"2432",203,0,0,48,1772.89648173307,59
"2433",204,0,0,37,1794.94648173307,59
"2434",205,0,0,6,1814.57548173307,59
"2435",206,0,0,5,1832.19748173307,59
"2436",207,0,0,34,1846.99348173307,59
"2437",209,0.0285714285714286,0.0285714285714286,35,1881.67048173307,59
"2438",210,0,0,52,1904.04409450569,59
"2439",211,0,0,37,1927.24923571778,59
"2440",213,0,0,5,1977.95505916859,59
"2441",215,0,0,45,2031.22113279408,59
"2442",216,0.027027027027027,0.027027027027027,37,2056.74513279408,59
"2443",217,0,0,53,2073.53013279408,59
"2444",218,0,0,27,2092.16913279408,59
"2445",219,0,0,3,2111.66296347971,59
"2446",222,0,0,50,2184.74340230461,59
"2447",223,0.161290322580645,0.406451612903226,31,2211.83078480019,59
"2448",224,0,0,42,2237.80616108055,59
"2449",225,0.0277777777777778,0.0277777777777778,36,2264.79563520808,59
"2450",226,0,0,4,2291.96454957166,59
"2451",229,0.02,0.02,50,2347.77354957166,59
"2452",230,1.6,5.3,5,2370.29782187975,59
"2453",231,0.0138888888888889,0.0138888888888889,72,2392.95572383216,59
"2454",232,0,0,28,2417.5663701931,59
"2455",233,0,0,6,2433.2263701931,59
"2456",236,0.0227272727272727,0.0227272727272727,44,2476.37234670434,59
"2457",237,0,0,10,2491.89734670434,59
"2458",238,0,0,25,2508.54734670434,59
"2459",239,0,0,41,2528.50934670434,59
"2460",240,0,0,5,2548.38134670434,59
"2461",243,0,0,34,2592.75134670434,59
"2462",244,0,0,4,2606.27834670434,59
"2463",121,0.554054054054054,1.53813402443539,74,164.79867459183,60
"2464",128,3.09459459459459,21.1279155868197,74,208.071461006145,60
"2465",135,9.6986301369863,131.685692541857,73,274.010618037764,60
"2466",142,16.013698630137,232.513698630137,73,348.365950103595,60
"2467",149,6.42465753424658,52.5254946727549,73,458.059150402436,60
"2468",156,3.12328767123288,23.8040334855403,73,572.458150402436,60
"2469",163,2.43835616438356,12.027397260274,73,647.145379632158,60
"2470",170,0.931506849315068,2.2869101978691,73,726.893008269897,60
"2471",177,1.52777777777778,5.21048513302034,72,847.682008269897,60
"2472",184,1.09722222222222,2.73689358372457,72,988.738584319543,60
"2473",191,0.589041095890411,0.939878234398782,73,1114.45958431954,60
"2474",198,0.397260273972603,0.798325722983257,73,1246.65698397215,60
"2475",205,1.89041095890411,6.98782343987823,73,1417.78650364247,60
"2476",212,3.6986301369863,25.4634703196347,73,1542.73350364247,60
"2477",219,1.28767123287671,8.81887366818874,73,1674.28643865373,60
"2478",226,1.0958904109589,4.39345509893455,73,1761.54862817588,60
"2479",233,0.821917808219178,2.25951293759513,73,1844.72741883548,60
"2480",240,0.535211267605634,1.50945674044266,71,1937.30040030607,60
"2481",121,0,0,65,145.532282123161,61
"2482",128,0,0,65,164.073658559875,61
"2483",135,0.0153846153846154,0.0153846153846154,65,195.427271249671,61
"2484",142,0.630769230769231,3.58028846153846,65,235.365486598263,61
"2485",149,1.04615384615385,5.07596153846154,65,296.277164514891,61
"2486",156,1.66153846153846,17.7274038461538,65,375.300609788895,61
"2487",163,1.61538461538462,14.3341346153846,65,474.12982680146,61
"2488",170,0.646153846153846,1.95096153846154,65,562.131729153633,61
"2489",177,0.230769230769231,0.274038461538462,65,635.268156217838,61
"2490",184,0.446153846153846,0.532211538461538,65,737.1471203527,61
"2491",191,0.276923076923077,0.453365384615385,65,863.16195157829,61
"2492",198,0.0923076923076923,0.116346153846154,65,1023.6880530873,61
"2493",205,0.046875,0.0453869047619048,64,1125.94927850038,61
"2494",212,0.0461538461538462,0.0447115384615385,65,1309.71846120579,61
"2495",219,0.630769230769231,3.20528846153846,65,1417.78703654839,61
"2496",226,0.815384615384615,5.52788461538462,65,1570.18906295836,61
"2497",233,0.369230769230769,1.04903846153846,65,1689.0231264552,61
"2498",240,0.323076923076923,0.940865384615385,65,1829.28077525549,61
"2499",247,0.123076923076923,0.203365384615385,65,1952.60130815056,61
"2500",254,0.0769230769230769,0.0721153846153846,65,2013.79260708848,61
"2501",126,0,0,66,145.450829735105,62
